,,,mean,2.5%,97.5%,counts
Control,Age,25-34,0.6996372830793484,0.1328834003258334,2.2403506225510847,227
Control,Age,35-44,2.076948003835258,0.3468854699069072,6.98636699078965,190
Control,Age,45-54,3.2647454417037034,0.5072836419706752,10.849650725377929,162
Control,Age,55-64,1.6640104961644964,0.18588806817265327,6.600976135891989,127
Control,Age,65+,2.6729318250838707,0.15552460904457283,12.939756448307582,154
Control,Gender,Female,1.1521681497286416,0.4131801184393957,2.6676750948437884,573
Control,Gender,Other,0.8495217592596007,0.03344900271109928,4.387542561713245,6
Control,Education,Level-0,1.0087981385162779,0.07279771625331255,4.6737540263787976,40
Control,Education,Level-1,0.7922892948157173,0.15529990095780127,2.4552466195007154,276
Control,Education,Level-2,1.0127362485639153,0.18226562189735313,3.2860028943876882,190
Control,Education,Level-3,2.1419752631267976,0.43208214299564607,6.776519436934249,258
Control,Education,Other,1.02629964855093,0.1164835057002024,4.223769736361584,73
Control,Employment,Unemployed,4.608959090525395,0.7136406724409423,15.700977320485835,56
Control,Employment,Student,2.2506548486300777,0.24646217620446137,9.260617209024824,64
Control,Employment,Retired,2.974031354363678,0.2708753372712703,12.62701151095814,151
Control,Employment,Other,4.999140913349719,0.9476091103667188,16.893276877336735,110
Control,Religion,Jewish,7.573243382511032,0.16781958788571535,44.416140630198264,10
Control,Religion,Muslim,9.106431786409491,0.834107110976839,37.3314267554358,34
Control,Religion,Atheist,3.557281030335785,1.1716696051067648,8.741575691480335,342
Control,Religion,Other,2.361463899726414,0.64683103176406,6.044137409373216,172
Control,Political,Labour,0.9714720877877842,0.23515937295179065,2.671818844447172,350
Control,Political,Liberal-Democrat,1.7385555813865963,0.2683431193923302,6.224703204436157,87
Control,Political,SNP,1.5064195749283356,0.11842904470255242,6.527442746525153,44
Control,Political,Other,1.6337987608680271,0.37131903306350716,4.736203652813262,212
Control,Ethnicity,Black,2.6541811423479014,0.24941188428628747,11.322459661980607,27
Control,Ethnicity,Asian,1.03703526704682,0.17461365202255882,3.682696113740427,82
Control,Ethnicity,Other,0.8259880222159385,0.10415282764777055,3.158694298892624,19
Control,Income,Level-0,2.1478533732394305,0.3597286276383809,7.7157377988605695,154
Control,Income,Level-1,0.6619684388702406,0.120905763862818,2.250235985142447,197
Control,Income,Level-2,1.476307091553812,0.24573545287074047,4.975058266144096,167
Control,Income,Level-3,2.0300157684296596,0.43519844526734536,6.20752538850301,230
Control,Income,Other,1.2487678759611718,0.1437184382562064,4.8198777151780865,68
Control,Trust:Television,Checked,1.034161412017793,0.2769028507753391,2.719529115146188,305
Control,Trust:Radio,Checked,2.3062531142269584,0.2652979029165291,8.844551254750082,92
Control,Trust:Newspapers,Checked,1.2340519917875419,0.22211350843313177,4.131902940238752,134
Control,Trust:Govt. Briefings,Checked,2.1573312702611784,0.5130850683818788,5.972101084114439,311
Control,Trust:National Health Authorities,Checked,1.4570485220481078,0.41924862353422665,3.6550108686881524,618
Control,Trust:International Health Authorities,Checked,1.0849169660005928,0.3115276115016025,2.7406677722053416,442
Control,Trust:Healthcare Workers,Checked,1.2399704567946082,0.37431855591905516,3.0789903341802596,547
Control,Trust:Scientists,Checked,1.8941101490032208,0.5845562630306286,4.6611349427047175,524
Control,Trust:Govt. Websites,Checked,1.6848237663892378,0.4279727264740839,4.502515695743168,334
Control,Trust:Social Media,Checked,0.560077873510641,0.07514028898161175,2.0180611868180227,83
Control,Trust:Celebrities,Checked,0.11984596474341101,0.001905401546573755,0.7475107652084552,23
Control,Trust:Search Engines,Checked,1.5945391969021594,0.2721239931544709,5.235612513512661,105
Control,Trust:Family and friends,Checked,1.519853857982421,0.2672976586573486,4.771478891987754,111
Control,Trust:Work Guidelines,Checked,1.3211577469711184,0.15331239959891702,5.289521634297489,91
Control,Trust:Other,Checked,15.147101489837972,0.2407517247520572,99.2394189733053,9
Control,Trust:None of these,Checked,1.3164781783502006,0.25487636901495075,4.002900729821347,81
Treatment,Age,25-34,0.45090593099156895,0.16983516713860464,0.9442578468400885,575
Treatment,Age,35-44,0.7147936928662169,0.2521500645448464,1.5459884694610029,586
Treatment,Age,45-54,0.8154811022605972,0.27998124140085856,1.8510762822651663,528
Treatment,Age,55-64,0.8780549521611606,0.30389759229789143,1.9867706137009085,437
Treatment,Age,65+,0.6060107178622188,0.1328218266189066,1.8173888200410373,510
Treatment,Gender,Female,1.3084989408183147,0.7672523628812566,2.0889655201446655,1710
Treatment,Gender,Other,3.9068517647203316,0.34311745156291623,17.428282750696425,19
Treatment,Education,Level-0,1.0096592457399653,0.2454359336976877,2.754249045555272,138
Treatment,Education,Level-1,0.7324479745004456,0.29625494097888505,1.4737508429678163,875
Treatment,Education,Level-2,1.243839430151742,0.451167353428921,2.75975421972861,501
Treatment,Education,Level-3,0.6895567868837112,0.28553716163409704,1.3802028355689275,787
Treatment,Education,Other,1.32948345911512,0.39826927749166335,3.3924062532495576,234
Treatment,Employment,Unemployed,0.985557078649062,0.3616018376016653,2.185994383111775,165
Treatment,Employment,Student,0.8502219270882477,0.2350789407395622,2.1744755332857673,134
Treatment,Employment,Retired,1.114664645972165,0.3003751323615951,2.894460658135586,496
Treatment,Employment,Other,0.845813782373659,0.36992023458951573,1.6751541652647057,291
Treatment,Religion,Jewish,1.924744327350265,0.1449788890939077,9.197587372745714,34
Treatment,Religion,Muslim,1.3477439217449205,0.3464629549599628,3.6004031702614636,117
Treatment,Religion,Atheist,1.115821882163959,0.615978578945543,1.8714583594123788,1001
Treatment,Religion,Other,1.0805175021185907,0.5498942712413797,1.9549434213651733,562
Treatment,Political,Labour,0.9401640347944021,0.48470943141239303,1.6678722608560772,1060
Treatment,Political,Liberal-Democrat,0.6801179932431355,0.2174077297575239,1.6352170341548367,220
Treatment,Political,SNP,0.7864809705601457,0.19666141576080515,2.092601818127703,109
Treatment,Political,Other,1.8742087099268125,0.9315002923619574,3.435662277803509,633
Treatment,Ethnicity,Black,1.2054365466696682,0.3641456020628205,3.056868387313021,109
Treatment,Ethnicity,Asian,1.1817484412120196,0.4021599446582368,2.68298792026221,216
Treatment,Ethnicity,Other,1.2648113327647983,0.291606585176252,3.796648113141724,54
Treatment,Income,Level-0,1.053782963706404,0.40140651289573503,2.256187514226247,430
Treatment,Income,Level-1,0.8517144490706793,0.3563955781013941,1.7318061227214196,593
Treatment,Income,Level-2,0.6042437887959815,0.2485066177697021,1.231908000771653,581
Treatment,Income,Level-3,0.6181886034683254,0.2628923316014677,1.2359453842099952,726
