,,,mean,2.5%,97.5%,counts
Control,Age,25-34,-0.08331152257678089,-0.5772716746659805,0.39382148976682896,249
Control,Age,35-44,-0.1622058734810611,-0.752990623329515,0.400298497431105,226
Control,Age,45-54,0.6146889425526434,0.011914844666964594,1.234664405325176,97
Control,Age,55-64,0.038759768218106574,-0.5929211683998998,0.6858978076296957,75
Control,Age,65+,0.04437287500420825,-0.7006049103898668,0.7358796138613801,121
Control,Gender,Female,-0.06935345807545812,-0.42735482196687646,0.28398195966807743,499
Control,Gender,Other,0.45191113921745224,-1.0897280059609105,1.9927233612952355,9
Control,Education,Level-0,-0.42586029165233497,-1.2697324672847534,0.4086495762062803,52
Control,Education,Level-1,-0.14015370451801684,-0.6814771038709363,0.40480446841084505,301
Control,Education,Level-2,-0.07456248514430971,-0.6857077771561072,0.5454087966030048,133
Control,Education,Level-3,-0.004755516936526575,-0.5236503771382569,0.523323482529879,234
Control,Education,Other,0.012215040356949522,-0.7392159372213823,0.7983849364056912,76
Control,Employment,Unemployed,0.009073717242993154,-0.48479393083041816,0.497461813602925,117
Control,Employment,Student,-0.10228495190905378,-0.7184707376582046,0.52149220498155,82
Control,Employment,Retired,-0.014450925932165695,-0.66444747992835,0.6304637266983427,110
Control,Employment,Other,-0.003612497153246609,-0.6101072110321452,0.5865958651511455,79
Control,Religion,Jewish,-0.031109340527917938,-1.0642494487469314,0.9340099741538781,27
Control,Religion,Muslim,0.2936606614490234,-0.4932288039481343,1.0315579426204464,57
Control,Religion,Atheist,-0.04951568346090337,-0.6675670028235232,0.5364887604888309,77
Control,Religion,Other,0.10590959648553552,-0.27798429813674935,0.4974944692531687,256
Control,Political,Democrat,-0.3389327252391155,-0.7286629205266916,0.06321184995918078,366
Control,Political,Other,0.26313507566817096,-0.13453897345298374,0.666742098493281,336
Control,Ethnicity,Hispanic,0.1278935295714992,-0.41379361631867584,0.6518074684866987,101
Control,Ethnicity,Black,0.295995399032155,-0.17436770165304233,0.7752147184807585,143
Control,Ethnicity,Asian,-0.23884882398293872,-1.0007583123480983,0.49258764802326604,60
Control,Ethnicity,Other,0.6558773776397129,0.09037342446534127,1.2420036155794432,93
Control,Income,Level-0,0.828444200320743,0.1912502446255581,1.4602124050944387,178
Control,Income,Level-1,0.7307879567842301,0.15629932656548323,1.3057042529202725,191
Control,Income,Level-2,0.8544527716622173,0.23849634380469117,1.4782643691712227,126
Control,Income,Level-3,0.49990865225113074,-0.0554067028902618,1.0520742923609894,208
Control,Income,Other,0.7185805527994299,-0.028438824556465268,1.492174313266722,71
Treatment,Age,25-34,0.22821255948351277,-0.14050891439773555,0.5996113994768636,480
Treatment,Age,35-44,0.0036708634835964427,-0.4022589269081377,0.4024264069434525,469
Treatment,Age,45-54,0.1453282219430159,-0.2312335607099418,0.5256498594934339,570
Treatment,Age,55-64,0.19398348683359698,-0.18563921391578336,0.5832873298191138,479
Treatment,Age,65+,0.09591665309535077,-0.3142164205871755,0.509066897432011,748
Treatment,Gender,Female,0.3459887409434073,0.17619623045091448,0.518960373894462,1705
Treatment,Gender,Other,-0.4197240672966356,-1.2895721823076463,0.42694299791858387,30
Treatment,Education,Level-0,-0.07243828502438124,-0.5311626979052004,0.38167256459305077,137
Treatment,Education,Level-1,0.2899678732302788,0.040397155514303604,0.5532376623488854,955
Treatment,Education,Level-2,0.22993795736357753,-0.053036859305063494,0.5120348581656032,508
Treatment,Education,Level-3,-0.02844705341238133,-0.2887353043115108,0.22592848457816578,664
Treatment,Education,Other,0.271451484907133,-0.1332140839450085,0.6965059623494729,175
Treatment,Employment,Unemployed,-0.07203409622407005,-0.3745045567726035,0.22925051850104458,257
Treatment,Employment,Student,-0.012942818742542954,-0.5086323714897847,0.48411905249392767,94
Treatment,Employment,Retired,0.005086224151591942,-0.26305785733458303,0.2736983188868271,726
Treatment,Employment,Other,0.08378943140018541,-0.18788107177962465,0.3511381783311586,380
Treatment,Religion,Jewish,0.0037222449161461338,-0.3972411104573233,0.39134025235594816,138
Treatment,Religion,Muslim,-0.6472462889842356,-1.2004243987557668,-0.0925417500259872,102
Treatment,Religion,Atheist,-0.2291921142876993,-0.5011547453239119,0.04059452916834806,304
Treatment,Religion,Other,0.02523073354963662,-0.19180129459966289,0.2392426008768544,640
Treatment,Political,Democrat,-0.18252007124463665,-0.39219093294119495,0.025968630828684593,1023
Treatment,Political,Other,0.0633555092705803,-0.14520326786148138,0.2726769184903516,987
Treatment,Ethnicity,Hispanic,0.017231260815072813,-0.3173964475922031,0.3362529352622323,211
Treatment,Ethnicity,Black,0.3275387113918383,0.05976072669058955,0.6070863194078576,367
Treatment,Ethnicity,Asian,0.0919764464417001,-0.3407259623822365,0.5041217988789035,127
Treatment,Ethnicity,Other,0.36656612968955105,0.000542253280996711,0.7346673839136959,194
Treatment,Income,Level-0,0.15604289664467674,-0.17351882681648986,0.49339609308930565,383
Treatment,Income,Level-1,0.07806739994659986,-0.19518762219957794,0.3548769656573491,680
Treatment,Income,Level-2,0.054293085987802754,-0.22763082974476395,0.3444919459799672,499
Treatment,Income,Level-3,-0.007662425363999824,-0.26615262823608743,0.2603144773321911,671
Treatment,Income,Other,-0.196363683365861,-0.6234171428496059,0.24254337547461782,160
Treatment-Control,Age,25-34,0.31152408206029225,-0.28958257338694204,0.9256609045175026,729
Treatment-Control,Age,35-44,0.1658767369646569,-0.5101677037801168,0.8598801245994306,695
Treatment-Control,Age,45-54,-0.46936072060962636,-1.1923749779804806,0.2414288976228689,667
Treatment-Control,Age,55-64,0.15522371861548967,-0.6061223648718962,0.887312831067398,554
Treatment-Control,Age,65+,0.05154377809114242,-0.7726678342672534,0.8767441195517975,869
Treatment-Control,Gender,Female,0.41534219901886665,0.017523509548283796,0.8145895534927707,2204
Treatment-Control,Gender,Other,-0.8716352065140908,-2.5980831634923445,0.833962052279529,39
Treatment-Control,Education,Level-0,0.3534220066279526,-0.5907792091185693,1.3406566051359667,189
Treatment-Control,Education,Level-1,0.43012157774829424,-0.18304615480332015,1.0445811951544361,1256
Treatment-Control,Education,Level-2,0.30450044250788794,-0.3671197349552712,0.957884867230026,641
Treatment-Control,Education,Level-3,-0.023691536475854733,-0.6103112248303886,0.543558433439765,898
Treatment-Control,Education,Other,0.25923644455018313,-0.6042856912518966,1.130825868787191,251
Treatment-Control,Employment,Unemployed,-0.08110781346706303,-0.6551846175404917,0.5148548405195419,374
Treatment-Control,Employment,Student,0.08934213316651075,-0.7189187426615093,0.8946219483508947,176
Treatment-Control,Employment,Retired,0.01953715008375763,-0.6776522439073638,0.7190821748501108,836
Treatment-Control,Employment,Other,0.08740192855343216,-0.5756857471050898,0.743035899485487,459
Treatment-Control,Religion,Jewish,0.03483158544406403,-1.0009837374433028,1.1461130124918402,165
Treatment-Control,Religion,Muslim,-0.9409069504332608,-1.8527056569060163,0.025022347412016824,159
Treatment-Control,Religion,Atheist,-0.17967643082679663,-0.8309572009676383,0.49976881575341164,381
Treatment-Control,Religion,Other,-0.08067886293589879,-0.5313290406583041,0.3570758676657924,896
Treatment-Control,Political,Democrat,0.15641265399447957,-0.30528085674458777,0.5972939693353135,1389
Treatment-Control,Political,Other,-0.19977956639759098,-0.6695370209824998,0.2565084005327749,1323
Treatment-Control,Ethnicity,Hispanic,-0.11066226875642657,-0.7206449968225758,0.5114013262349989,312
Treatment-Control,Ethnicity,Black,0.031543312359683905,-0.4996710169406585,0.5736629499267972,510
Treatment-Control,Ethnicity,Asian,0.33082527042463833,-0.49480077351162943,1.1812032246130206,187
Treatment-Control,Ethnicity,Other,-0.2893112479501651,-0.9813400483182854,0.3876310464418485,287
Treatment-Control,Income,Level-0,-0.6724013036760693,-1.3826739957127163,0.04086186593998685,561
Treatment-Control,Income,Level-1,-0.6527205568376306,-1.326935578886465,-0.022601697183511342,871
Treatment-Control,Income,Level-2,-0.8001596856744148,-1.4809432391480168,-0.13007939725580367,625
Treatment-Control,Income,Level-3,-0.5075710776151314,-1.1075403719604944,0.0982244009056013,879
Treatment-Control,Income,Other,-0.9149442361652919,-1.7981114299820373,-0.038710734173066585,231
