,,,mean,2.5%,97.5%,counts
Control,Age,25-34,-0.4037607690572418,-0.9791195973655622,0.16377891944634776,249
Control,Age,35-44,0.02189342093274947,-0.655616081719728,0.7114625015554873,226
Control,Age,45-54,0.37210528320266784,-0.3866041600180547,1.1360715185945516,97
Control,Age,55-64,0.12616606187638663,-0.6604665082765313,0.9124530612645174,75
Control,Age,65+,-0.03142441790208008,-0.9075393614384709,0.8336846437690475,121
Control,Gender,Female,0.1295492447535664,-0.28827217135089794,0.5398628342100754,499
Control,Gender,Other,-1.8204343234575762,-3.5997632034203204,0.02795993273858711,9
Control,Education,Level-0,0.14675994436924067,-0.8507100214722597,1.1809459258896664,52
Control,Education,Level-1,0.3707279627611451,-0.29896880228845746,1.0463902265085063,301
Control,Education,Level-2,0.5781879454173703,-0.1740610983200235,1.301386188459279,133
Control,Education,Level-3,0.33714687661061965,-0.37057987253795965,1.0320279375259698,234
Control,Education,Other,0.405828694260224,-0.5099188869146454,1.325935292543809,76
Control,Employment,Unemployed,0.08279813189350543,-0.5241035289761272,0.7020947875494278,117
Control,Employment,Student,-0.2161946178532044,-0.9187213433366574,0.47023430821094825,82
Control,Employment,Retired,0.10692651068444098,-0.64867807339029,0.8690242073171509,110
Control,Employment,Other,0.3842239411156522,-0.28789234612734793,1.0512252862336342,79
Control,Religion,Jewish,0.6849469987499707,-0.8361821300759371,2.182421678256356,27
Control,Religion,Muslim,-0.19256148277311916,-1.211557126922323,0.7908454423120335,57
Control,Religion,Atheist,-0.06622811492776425,-0.7584792961088981,0.6237068469689317,77
Control,Religion,Other,-0.0489104229085541,-0.5140593332405552,0.40280294192246113,256
Control,Political,Democrat,-0.31979414192891614,-0.840636982369832,0.1954155211859701,366
Control,Political,Other,0.19846268992745233,-0.3041299745366763,0.7119414614424157,336
Control,Ethnicity,Hispanic,-0.4558400996203107,-1.1306525330397863,0.22918522563724558,101
Control,Ethnicity,Black,0.1948569273646802,-0.36696065854045556,0.7634994589904215,143
Control,Ethnicity,Asian,-0.26623688421160363,-1.0528501946182993,0.520781208301222,60
Control,Ethnicity,Other,0.7632247049271561,0.03739994393623197,1.4813089958842247,93
Control,Income,Level-0,0.5809766026696045,-0.24209244774637392,1.416330202779475,178
Control,Income,Level-1,0.5483381573173803,-0.16600885963407974,1.259704318193986,191
Control,Income,Level-2,0.39416913025032535,-0.3401895983425178,1.1073144517240534,126
Control,Income,Level-3,0.2957624643161147,-0.42755013274675396,0.9913740923856589,208
Control,Income,Other,0.2818493307034716,-0.6464876923243941,1.1931271337797962,71
Control,Reason:Unsure if safe,Checked,0.8340174092209064,0.40495014055923717,1.2649214224679457,237
Control,Reason:Unsure if effective,Checked,-0.09739996764965492,-0.5193946545830417,0.3169613254871533,186
Control,Reason:Not at risk,Checked,0.15743544889196956,-0.44546843263189057,0.7781493655175766,59
Control,Reason:Wait until others,Checked,0.05196198406350025,-0.3601974747242665,0.4792478658107394,169
Control,Reason:Won't be ill,Checked,0.30817584960833133,-0.29305151020269027,0.9101484348793819,69
Control,Reason:Other effective treatments,Checked,-0.3711937918728177,-0.9437761849080412,0.212392135805054,57
Control,Reason:Already acquired immunity,Checked,-0.3456612226856028,-1.015038088317598,0.32272057339370236,54
Control,Reason:Approval may be rushed,Checked,0.03839475480637126,-0.3703619503632761,0.44898509275858334,187
Control,Reason:Other,Checked,0.8864368405935678,0.10009420371641345,1.7226010801094047,38
Control,Reason:Do not know,Checked,1.177030275071433,0.3612124463561383,2.0230889510809207,64
Treatment,Age,25-34,0.6221935438161497,0.16988374609049006,1.0639693128144236,480
Treatment,Age,35-44,0.8177117682791077,0.3301658924325314,1.2999506882238694,469
Treatment,Age,45-54,0.8956768406555133,0.4260989448017725,1.3567660260436099,570
Treatment,Age,55-64,0.8998235476252043,0.4212667039393371,1.368887893461307,479
Treatment,Age,65+,0.7629165337705014,0.2513451146448105,1.2692912740373232,748
Treatment,Gender,Female,0.1616900781975554,-0.06070552155278391,0.3756824933930607,1705
Treatment,Gender,Other,-0.761124819812047,-1.6354564000974792,0.12655761920426453,30
Treatment,Education,Level-0,-0.22925104870851948,-0.7706326725390237,0.3319592581964712,137
Treatment,Education,Level-1,0.44448387251390215,0.10138902197878698,0.7832949523154743,955
Treatment,Education,Level-2,0.4220190632327785,0.05626443286026417,0.8027320220684371,508
Treatment,Education,Level-3,0.1685262170790743,-0.17304737019359404,0.5154919466293653,664
Treatment,Education,Other,0.6015128514100687,0.06537555676640436,1.1451712369102622,175
Treatment,Employment,Unemployed,0.004187854725864916,-0.372178980103856,0.39049051507053234,257
Treatment,Employment,Student,0.4717704814993396,-0.10692890727729874,1.0454920216939274,94
Treatment,Employment,Retired,0.22842015640791133,-0.11879200222556154,0.5669537794007456,726
Treatment,Employment,Other,0.2713359763364132,-0.046376912566860454,0.5899755520489935,380
Treatment,Religion,Jewish,-0.4610814792560429,-0.9944133452175555,0.06568791493982058,138
Treatment,Religion,Muslim,-0.7411775458808963,-1.5036232945744452,0.01053085900812938,102
Treatment,Religion,Atheist,-0.1432766973289429,-0.4843275623325149,0.18708244297720028,304
Treatment,Religion,Other,-0.024616756690813504,-0.2799634521038152,0.2371963088877024,640
Treatment,Political,Democrat,-0.12368591218044249,-0.3859574166075912,0.12920098113342493,1023
Treatment,Political,Other,0.14073280851613074,-0.10692791585403943,0.39480747163076024,987
Treatment,Ethnicity,Hispanic,-0.11993006691989051,-0.547698619977582,0.3061403269318359,211
Treatment,Ethnicity,Black,0.050076350622239224,-0.2863355841298494,0.3831852557434746,367
Treatment,Ethnicity,Asian,-0.612987913473045,-1.1539005416838932,-0.04650870947197777,127
Treatment,Ethnicity,Other,-0.044982859667208865,-0.46247702664284784,0.36147375007020355,194
Treatment,Income,Level-0,-0.0012783528570551041,-0.4203960601344405,0.41888291465376565,383
Treatment,Income,Level-1,0.09077363107769916,-0.2510914534829769,0.43573625685354145,680
Treatment,Income,Level-2,-0.196398712143803,-0.5482607799917104,0.15418972087002816,499
Treatment,Income,Level-3,-0.011119662171753067,-0.34259588397315993,0.31456079790136976,671
Treatment,Income,Other,-0.11963070369258232,-0.5878676691107272,0.3610883358447647,160
Treatment,Reason:Unsure if safe,Checked,0.45786870422799464,0.2222203734313157,0.702941449477199,886
Treatment,Reason:Unsure if effective,Checked,0.03522586234578736,-0.190297385228256,0.2641972188430055,708
Treatment,Reason:Not at risk,Checked,0.2869736921622792,-0.10135097384188732,0.6887398138859955,146
Treatment,Reason:Wait until others,Checked,-0.07561056046106364,-0.2973453530462481,0.15453758136175658,552
Treatment,Reason:Won't be ill,Checked,0.20571801026499484,-0.18315684848989436,0.5931717273784479,148
Treatment,Reason:Other effective treatments,Checked,-0.024163468455566547,-0.3929228246742271,0.3356777098962069,156
Treatment,Reason:Already acquired immunity,Checked,-0.3006792186714664,-0.7183474239130219,0.10733273719207896,129
Treatment,Reason:Approval may be rushed,Checked,0.09290510743510541,-0.12619225631748376,0.31894501865807057,718
Treatment,Reason:Other,Checked,0.5110918726313113,0.06463850875019668,0.9751216096340459,92
Treatment,Reason:Do not know,Checked,0.7486083861019428,0.31690680658555176,1.1870400610916698,184
Treatment-Control,Age,25-34,1.0259543128733923,0.2900242999864778,1.7487104836543208,729
Treatment-Control,Age,35-44,0.7958183473463574,-0.03402462108987255,1.621178513916626,695
Treatment-Control,Age,45-54,0.5235715574528478,-0.34771043729562146,1.4320439996347163,667
Treatment-Control,Age,55-64,0.773657485748818,-0.16931877485603194,1.697596697171972,554
Treatment-Control,Age,65+,0.7943409516725838,-0.1854613685502526,1.762780072002044,869
Treatment-Control,Gender,Female,0.032140833443988534,-0.43475392838693677,0.5044509505266538,2204
Treatment-Control,Gender,Other,1.0593095036455313,-0.9220695417705551,2.9559169096035256,39
Treatment-Control,Education,Level-0,-0.3760109930777603,-1.5249379890330625,0.757972296014281,189
Treatment-Control,Education,Level-1,0.07375590975275587,-0.6578059051218472,0.8343902369126821,1256
Treatment-Control,Education,Level-2,-0.1561688821845907,-0.9792261392901551,0.6649107517305938,641
Treatment-Control,Education,Level-3,-0.16862065953154512,-0.9218358077733305,0.6052115312720155,898
Treatment-Control,Education,Other,0.19568415714984377,-0.8319083050381626,1.2388234846306079,251
Treatment-Control,Employment,Unemployed,-0.07861027716764049,-0.7888290887269763,0.6211208193104958,374
Treatment-Control,Employment,Student,0.6879650993525427,-0.21503332089354132,1.5851343319058455,176
Treatment-Control,Employment,Retired,0.12149364572347063,-0.710795401460477,0.9289545448406061,836
Treatment-Control,Employment,Other,-0.11288796477923838,-0.8538881383493377,0.6351610000704982,459
Treatment-Control,Religion,Jewish,-1.1460284780060166,-2.677881429804542,0.4459386901011515,165
Treatment-Control,Religion,Muslim,-0.5486160631077786,-1.7072013110665214,0.6608582410000935,159
Treatment-Control,Religion,Atheist,-0.07704858240117887,-0.8493955520225746,0.6793984265127075,381
Treatment-Control,Religion,Other,0.024293666217740744,-0.49944687908624175,0.5413399532442734,896
Treatment-Control,Political,Democrat,0.19610822974847342,-0.3885753974257598,0.7772938221844929,1389
Treatment-Control,Political,Other,-0.057729881411321536,-0.619287929567629,0.4990697669776452,1323
Treatment-Control,Ethnicity,Hispanic,0.3359100327004204,-0.4611213096687874,1.1345694040133014,312
Treatment-Control,Ethnicity,Black,-0.14478057674244116,-0.8089690030325352,0.5048402333300506,510
Treatment-Control,Ethnicity,Asian,-0.34675102926144374,-1.3162946411303769,0.6339036946156708,187
Treatment-Control,Ethnicity,Other,-0.8082075645943655,-1.6331665209643382,0.010701531658921385,287
Treatment-Control,Income,Level-0,-0.5822549555266591,-1.4951156629355704,0.37659651502473857,561
Treatment-Control,Income,Level-1,-0.4575645262396809,-1.2449862887340164,0.30833066968359474,871
Treatment-Control,Income,Level-2,-0.5905678423941284,-1.4005773899800253,0.21295335294084197,625
Treatment-Control,Income,Level-3,-0.3068821264878684,-1.0802100430606707,0.49852611226000787,879
Treatment-Control,Income,Other,-0.4014800343960545,-1.407798049993039,0.6185308758116016,231
Treatment-Control,Reason:Unsure if safe,Checked,-0.37614870499291275,-0.8602342070547248,0.10574403796941231,1123
Treatment-Control,Reason:Unsure if effective,Checked,0.13262582999544217,-0.33664890513282797,0.6117251527991125,894
Treatment-Control,Reason:Not at risk,Checked,0.12953824327030966,-0.6159761664882178,0.8641862997937818,205
Treatment-Control,Reason:Wait until others,Checked,-0.12757254452456387,-0.6080391539803003,0.32849018962403775,721
Treatment-Control,Reason:Won't be ill,Checked,-0.10245783934333563,-0.8110470522192829,0.6232799224724139,217
Treatment-Control,Reason:Other effective treatments,Checked,0.34703032341725154,-0.33544582997579764,1.0419312184837994,213
Treatment-Control,Reason:Already acquired immunity,Checked,0.04498200401413666,-0.7292238100248599,0.8314562519457439,183
Treatment-Control,Reason:Approval may be rushed,Checked,0.05451035262873394,-0.4115203114082089,0.502308030397134,905
Treatment-Control,Reason:Other,Checked,-0.3753449679622603,-1.3299775963977687,0.5310612964171982,130
Treatment-Control,Reason:Do not know,Checked,-0.4284218889694892,-1.3844768924857016,0.4774504338959622,248
