,,,mean,2.5%,97.5%,counts
Control,Age,25-34,0.8707622731680624,0.5211449081803929,1.3700093158843571,249
Control,Age,35-44,1.2552743640443467,0.720677864563237,2.0438752529908535,226
Control,Age,45-54,1.6595698124330305,0.8979843991145149,2.817957370378362,97
Control,Age,55-64,1.5265649205455731,0.774961505829171,2.7537273533646403,75
Control,Age,65+,1.3436174120112045,0.6586102130627585,2.438004625975909,121
Control,Gender,Female,1.237368167815649,0.8761789271407667,1.699162092243162,499
Control,Gender,Other,6.78749966343233,0.5789412844419517,32.215398351656944,9
Control,Education,Level-0,1.1870501509123241,0.4848835884252893,2.438597891617752,52
Control,Education,Level-1,1.7059434965223694,0.9450199581523948,2.8558468373129884,301
Control,Education,Level-2,1.6324875720230378,0.8624237262914151,2.735221193083546,133
Control,Education,Level-3,1.554520404509019,0.8821969004262067,2.531121165151238,234
Control,Education,Other,1.7585073921839667,0.7599119342218971,3.41402847989549,76
Control,Employment,Unemployed,1.1071554688487617,0.6659016079339337,1.7517109257331214,117
Control,Employment,Student,1.0208412493597905,0.5593377369193762,1.731963281051057,82
Control,Employment,Retired,1.0177973699040006,0.5261959966277706,1.8125391954185677,110
Control,Employment,Other,1.3218932985997291,0.7147810907616633,2.225961078840612,79
Control,Religion,Jewish,1.5467737042973941,0.48430380001060863,3.666713311338689,27
Control,Religion,Muslim,0.9996265816728488,0.42712545623002446,1.9044200213541072,57
Control,Religion,Atheist,0.9847414870341956,0.5327027753584622,1.6677765788591676,77
Control,Religion,Other,1.071311886035506,0.7206286469546416,1.5422200968504618,256
Control,Political,Democrat,0.8671807863538714,0.5668552190550331,1.245209800630926,366
Control,Political,Other,1.1994026149460502,0.7917045703927917,1.7530678597857399,336
Control,Ethnicity,Hispanic,0.8672234671797721,0.4878188827896103,1.4404830145843717,101
Control,Ethnicity,Black,1.2275920337840913,0.7589162062585547,1.8908302989544086,143
Control,Ethnicity,Asian,1.0220818177907751,0.5062882798949399,1.8664196716264074,60
Control,Ethnicity,Other,2.6907971257815064,1.4773426372294947,4.581350240702995,93
Control,Income,Level-0,2.5931121876957364,1.2896594871602212,4.649331213317568,178
Control,Income,Level-1,1.8458245985422923,1.0149084092542524,3.1753775471314656,191
Control,Income,Level-2,1.8903294300880737,1.009790476000639,3.2660720428300944,126
Control,Income,Level-3,1.6108281604717951,0.9203685843904765,2.647090387609818,208
Control,Income,Other,1.8008330603423326,0.7973136962685551,3.543206512203185,71
Treatment,Age,25-34,1.483228192123531,1.018372968229057,2.107899562151104,480
Treatment,Age,35-44,1.6194959800113753,1.093639643800128,2.3274055886294582,469
Treatment,Age,45-54,1.684410625729255,1.1354945883595664,2.427919939273799,570
Treatment,Age,55-64,1.6698654677459666,1.1142438511873591,2.4096941884227507,479
Treatment,Age,65+,1.6517726981473222,1.056886840225057,2.4269064890323677,748
Treatment,Gender,Female,1.3171343135977602,1.1230066323417272,1.5487280442955136,1705
Treatment,Gender,Other,0.6210121286162129,0.255602277806827,1.2426835732500843,30
Treatment,Education,Level-0,0.9383347499560103,0.5915524575237974,1.416649144849907,137
Treatment,Education,Level-1,1.2485304548210132,0.9467957595840265,1.62636305589503,955
Treatment,Education,Level-2,1.3316441410664461,0.9939556978932397,1.7395115311081417,508
Treatment,Education,Level-3,1.0415861047880988,0.7907631160422605,1.3444812636263126,664
Treatment,Education,Other,1.4708348967839544,0.9612461043497785,2.1996888286693594,175
Treatment,Employment,Unemployed,1.0186999793453904,0.7375859777603896,1.3640980394954951,257
Treatment,Employment,Student,1.1249874182052717,0.6592744780396044,1.7955065360744284,94
Treatment,Employment,Retired,1.1868538761122862,0.9026483038552096,1.533930915563247,726
Treatment,Employment,Other,1.2185551454962946,0.9221637675220186,1.5789728334439344,380
Treatment,Religion,Jewish,0.6523297171743849,0.42555084433588886,0.9433183776406298,138
Treatment,Religion,Muslim,0.5745403158198749,0.3213174899862391,0.9278666116009788,102
Treatment,Religion,Atheist,0.8202286889944349,0.6239990587394524,1.0553660861698915,304
Treatment,Religion,Other,1.0238238054595519,0.8263663210153396,1.25883279985298,640
Treatment,Political,Democrat,0.9093668987671023,0.7441976765658457,1.1035784141504963,1023
Treatment,Political,Other,1.2509552472733207,1.0169044285843731,1.5215987431815672,987
Treatment,Ethnicity,Hispanic,0.9680064150323774,0.6817034714318706,1.3356535752962195,211
Treatment,Ethnicity,Black,1.2856606371125525,0.9714919726931757,1.662949938269169,367
Treatment,Ethnicity,Asian,0.6734400608652749,0.42672689969238536,0.9990617053673101,127
Treatment,Ethnicity,Other,0.9760868880677049,0.670777409248019,1.358836990000015,194
Treatment,Income,Level-0,1.0884181800437154,0.7694100808530345,1.4976277606753146,383
Treatment,Income,Level-1,1.0073753383933863,0.7540884682905523,1.3232205807934467,680
Treatment,Income,Level-2,0.7693685811644797,0.5691488830379196,1.0120970609136224,499
